Item_Identifier,Outlet_Identifier,Item_Visibility,Item_MRP,Item_Outlet_Sales
FDK26,OUT045,0.032242661,187.62400000000002,3542.06
FDU32,OUT035,0.025962713999999998,120.9414,1949.46
FDI22,OUT045,0.096407554,210.8612,3344.98
NCB54,OUT018,0.050256604,127.3336,2684.51
FDX46,OUT045,0.05823462099999999,58.7562,592.56
NCC07,OUT013,0.023931217,103.1964,736.37
FDQ34,OUT019,0.28406587899999997,105.5622,211.72
FDM16,OUT018,0.033692089,76.2354,1279.0
FDJ55,OUT027,0.023417003999999998,223.8404,7201.29
DRI01,OUT017,0.034647829,171.2422,3103.96
FDD50,OUT018,0.142219209,167.6132,1522.02
FDJ08,OUT045,0.11089655,191.5846,2101.93
NCK18,OUT049,0.006708517,164.6184,2972.13
FDQ14,OUT010,0.10341925699999999,148.105,149.8
FDS51,OUT046,0.032180494,61.2194,433.44
FDA04,OUT035,0.066717378,260.8962,4920.93
FDP10,OUT017,0.128814669,107.6622,1164.48
FDT36,OUT045,0.111500259,35.6874,846.9
FDH38,OUT017,0.010497273,118.3808,2812.34
FDC16,OUT018,0.020653603,84.954,865.54
FDF17,OUT049,0.042687151,195.91099999999997,2946.16
FDU23,OUT013,0.021705417,163.5184,3137.25
FDB34,OUT049,0.026651183999999998,86.6198,1657.18
FDW26,OUT013,0.106968096,221.6772,3113.28
FDP45,OUT045,0.030686952000000003,253.4724,1510.03
FDD38,OUT046,0.008191729,103.5674,1629.88
FDM60,OUT049,0.048218142,42.2138,690.43
FDW26,OUT035,0.10703694300000001,220.3772,4447.54
FDV51,OUT027,0.032381325,166.1842,5470.88
FDT33,OUT049,0.034043502999999996,168.7158,2673.85
FDQ40,OUT046,0.036027524,177.2712,3339.65
FDX40,OUT035,0.10509561528571429,38.3164,502.01
FDU31,OUT035,0.02498633,216.7508,3038.71
DRJ01,OUT046,0.11503240599999999,161.0236,1288.99
FDP11,OUT027,0.068765925,216.9166,4354.33
NCN43,OUT027,0.0067270080000000005,125.17299999999999,3202.5
FDA15,OUT018,0.016087659,249.6092,5976.22
FDO04,OUT017,0.019897802750000002,54.6614,884.18
NCF43,OUT035,0.051936086,142.947,3006.09
NCI17,OUT017,0.1442339,95.441,3282.39
FDY47,OUT013,0.05443912,128.83100000000002,1038.65
FDF20,OUT027,0.033059299,196.4768,6306.46
NCS53,OUT046,0.089778187,158.4604,2693.83
FDK38,OUT049,0.053372768,149.5734,2524.05
FDW43,OUT013,0.022406575,225.9036,3643.26
FDV57,OUT046,0.065896556,179.266,1438.13
FDX26,OUT017,0.088305201,182.3292,4195.87
FDR04,OUT046,0.022566975,97.3068,1263.69
FDP19,OUT013,0.13521626516666665,129.3652,2066.64
FDT07,OUT017,0.077756427,254.533,1281.66
DRB24,OUT049,0.020609218000000002,155.1656,4016.11
FDB36,OUT046,0.03467489585714286,129.1626,3672.55
NCE07,OUT027,0.013066448,140.9154,2127.23
FDI16,OUT027,0.135118202,52.56399999999999,2290.35
FDP45,OUT046,0.030624844,252.2724,1258.36
NCC43,OUT013,0.09270568300000001,251.9066,4267.11
FDQ23,OUT019,0.042941559000000004,102.9332,102.53
FDW24,OUT035,0.03748996,48.6034,291.62
FDW09,OUT027,0.025795292999999997,80.2302,2139.22
FDN10,OUT035,0.046115083,120.2124,1540.66
FDE23,OUT035,0.053170949,45.606,1724.42
FDV16,OUT035,0.08291501700000001,34.9558,645.16
FDF12,OUT027,0.082028694,148.6076,3990.81
FDN21,OUT049,0.076975118,161.8236,1611.24
DRC25,OUT046,0.045371855,86.0882,1116.55
NCP18,OUT049,0.028642712,149.0708,1203.77
FDW60,OUT013,0.017047751,174.637,2999.43
FDY04,OUT045,0.042562588,165.021,3425.54
NCJ31,OUT027,0.18176926399999999,240.6196,4579.37
DRN47,OUT013,0.016812745,180.666,4134.62
FDU13,OUT013,0.18202552225,145.6418,3384.26
FDT39,OUT010,0.016516867,151.1366,453.41
NCQ18,OUT013,0.13496039699999998,101.37,2097.27
FDV25,OUT013,0.045614252,221.5456,6852.41
NCE30,OUT046,0.099136036,210.3902,1486.73
NCN42,OUT046,0.014222617,148.9418,3531.4
FDW25,OUT049,0.037457098,83.4224,1448.78
FDS49,OUT013,0.07927948900000001,77.2644,1335.59
FDN34,OUT049,0.045835395,168.2132,2367.58
FDS45,OUT018,0.029616108,107.7622,2011.38
NCL53,OUT027,0.03480604749999999,175.4028,6729.91
FDT38,OUT049,0.0576269,83.3566,1860.25
NCX06,OUT046,0.015687045,182.6976,3440.85
NCY17,OUT013,0.162960415,43.5086,1070.61
NCO18,OUT046,0.024651269,179.5686,1422.15
FDY47,OUT010,0.09119581800000001,130.231,129.83
FDF57,OUT027,0.058542509000000006,168.6448,3408.9
FDS26,OUT049,0.08960832099999999,262.1594,3139.91
NCL17,OUT035,0.067766896,140.6812,3704.51
NCB18,OUT049,0.041355366,88.7514,2656.54
FDA50,OUT010,0.14591330800000002,95.441,193.08
DRE13,OUT049,0.027748176,86.5198,1395.52
DRE60,OUT013,0.159201868,226.072,3621.95
FDB20,OUT017,0.052274691,79.1986,778.99
NCS18,OUT013,0.042175992,106.4938,2465.46
FDH19,OUT019,0.057933643,175.1738,347.55
FDS47,OUT045,0.09217520514285715,88.7856,966.74
FDC09,OUT013,0.026280116,102.3332,922.8
DRG23,OUT049,0.086916126,153.3682,1219.75
FDU34,OUT045,0.075347426,126.3046,747.03
FDZ40,OUT017,0.040410039,52.9298,539.3
NCE30,OUT035,0.09911729,210.7902,4460.19
FDA44,OUT018,0.053439522,55.093,1018.67
FDB32,OUT035,0.023448504,93.9778,2816.33
NCO06,OUT046,0.10803043400000001,32.4558,101.87
FDY44,OUT046,0.024404558,198.31099999999998,2553.34
FDG10,OUT045,0.010961483000000001,58.2588,343.55
FDF38,OUT046,0.026358005,39.6138,365.52
FDW59,OUT019,0.03627089,85.9566,169.11
FDP34,OUT046,0.137227848,155.563,4224.5
FDZ26,OUT017,0.144832027,239.8222,4063.38
FDH17,OUT019,0.029157849,97.0726,293.62
FDU44,OUT017,0.058756205,161.0552,3411.56
FDS23,OUT049,0.14110815599999998,128.2994,2698.49
DRE03,OUT018,0.024325592000000004,48.5718,425.45
FDY57,OUT045,0.121500143,95.0752,2588.63
FDH50,OUT027,0.160653682,185.2266,5901.65
DRY23,OUT046,0.109096371,44.6112,511.33
FDT27,OUT035,0.069574013,232.8616,2812.34
FDB38,OUT018,0.027458099,158.792,2556.67
FDY16,OUT046,0.09222675400000001,184.4266,3504.11
FDG33,OUT010,0.234733477,173.4764,171.78
FDN04,OUT018,0.014144442,180.4344,535.3
FDJ48,OUT017,0.056754035999999994,247.5118,2470.12
NCC07,OUT045,0.023999722,104.0964,525.98
FDI35,OUT049,0.041355366,182.0634,4544.08
DRH49,OUT046,0.024655594,84.3592,743.03
FDY51,OUT046,0.081134826,220.0798,4848.36
NCG07,OUT045,0.052608525,191.253,2656.54
FDA22,OUT046,0.084452363,165.2158,2840.97
FDA33,OUT046,0.033899898,146.9076,2956.15
FDV03,OUT013,0.058042925999999995,154.6314,1861.58
FDP27,OUT045,0.11969288800000001,188.453,4364.32
FDZ20,OUT049,0.0343603,253.4356,2797.69
FDR56,OUT049,0.10092250300000001,199.0768,2759.08
NCV41,OUT027,0.016956266,109.3228,2431.5
FDU11,OUT035,0.092576144,121.0098,2530.71
NCB30,OUT049,0.025742955,197.1084,4761.8
FDX23,OUT018,0.029812714,95.4436,1229.07
FDY24,OUT013,0.133382115,55.0298,647.16
FDZ37,OUT013,0.013147092333333332,88.5198,261.66
FDL10,OUT035,0.039484739,97.9042,1686.47
NCE18,OUT046,0.021425341,250.175,2996.1
FDY60,OUT027,0.02624324,143.8128,4458.2
FDT24,OUT013,0.185704641,77.1328,2239.75
NCV06,OUT035,0.066668724,192.4478,2712.47
FDP51,OUT019,0.14930549699999998,119.6124,592.56
FDU49,OUT035,0.030688557,85.75399999999999,2163.85
FDQ16,OUT049,0.041803291,110.3912,3275.74
FDV16,OUT013,0.08286168599999999,32.6558,679.12
FDL36,OUT018,0.076385385,88.48299999999999,988.71
FDE09,OUT027,0.021498767999999998,111.5228,1768.36
NCV54,OUT035,0.033102681,116.6124,1540.66
FDH27,OUT017,0.058676973,142.0128,2588.63
FDF33,OUT035,0.021531416,108.4596,3020.07
NCP18,OUT035,0.028592842,151.0708,2858.95
FDZ45,OUT018,0.06714840700000001,200.4084,3968.17
FDU25,OUT027,0.026552056,56.2246,1737.74
FDQ40,OUT010,0.06030268900000001,175.8712,175.77
DRD25,OUT019,0.13826987300000002,111.686,452.74
FDJ57,OUT010,0.036109859,186.5582,185.76
FDT43,OUT049,0.020579897,52.1324,934.78
FDH44,OUT049,0.025912378,146.8418,1765.7
FDR31,OUT019,0.086077865,143.8102,291.62
FDQ27,OUT018,0.044432887000000004,102.899,1651.18
DRK13,OUT049,0.115346634,200.2084,4563.39
FDB04,OUT046,0.063226306,87.9856,1494.06
NCI54,OUT045,0.03366718,109.6912,1419.49
FDP19,OUT045,0.17386795800000002,128.8652,1291.65
FDB37,OUT035,0.022936487999999998,240.8538,7931.68
NCR05,OUT013,0.054585372,196.5084,595.23
FDZ15,OUT045,0.020913071000000002,120.1782,2026.03
NCQ29,OUT046,0.104230135,259.5278,2603.28
FDL04,OUT046,0.111923422,106.5622,2117.24
DRH49,OUT018,0.024756031,83.8592,247.68
FDT07,OUT019,0.135375727,256.133,256.33
NCI55,OUT045,0.012679226000000002,120.9414,2680.51
FDP19,OUT035,0.173483253,129.0652,3487.46
FDV45,OUT045,0.045138797,187.9556,2816.33
FDG26,OUT018,0.04282359,254.433,2050.66
DRJ01,OUT035,0.115010655,161.5236,1288.99
FDD14,OUT035,0.16977634600000002,184.4266,3688.53
DRH37,OUT035,0.041608488,165.4526,1644.53
NCD18,OUT013,0.072608647,228.3668,5298.44
NCE55,OUT045,0.130191993,176.83700000000002,2117.24
NCQ43,OUT017,0.11193119300000001,108.8912,327.57
FDC41,OUT046,0.116913245,78.167,1837.61
DRL01,OUT019,0.13511877,232.9958,934.78
FDX48,OUT010,0.063416566,154.6656,308.93
DRC25,OUT010,0.075943184,85.5882,171.78
DRF48,OUT045,0.05190652,188.1898,1496.72
FDT34,OUT018,0.17506050399999998,106.7964,525.98
NCB43,OUT035,0.09989342400000001,187.6898,3928.89
FDG44,OUT019,0.178923163,55.7298,161.79
FDD35,OUT035,0.0207019394,119.244,2636.57
FDC02,OUT013,0.068765205,260.4278,3644.59
FDU51,OUT018,0.096906831,175.5028,6729.91
NCC19,OUT035,0.096862255,193.982,2316.98
FDJ60,OUT046,0.062528426,166.9184,3302.37
NCI29,OUT046,0.032621545,143.2154,2127.23
NCF43,OUT013,0.05190268,142.247,2862.94
FDY08,OUT027,0.17024678199999999,141.5838,3231.13
FDD17,OUT010,0.05461082900000001,237.1906,237.69
FDK41,OUT035,0.127517605,86.0224,1022.67
DRN59,OUT045,0.064271703,45.506,466.06
FDR60,OUT013,0.13030659,75.7328,617.86
DRO47,OUT010,0.187841082,112.486,113.19
FDF26,OUT035,0.046625941,154.9998,3076.0
FDQ12,OUT046,0.035410748,231.40099999999998,2067.31
NCO29,OUT035,0.032250092,164.0526,4769.13
DRF03,OUT049,0.045378573,42.4138,243.68
FDU48,OUT010,0.0926587,131.4284,263.66
DRE03,OUT035,0.024222321,45.5718,945.44
FDX55,OUT017,0.055518167,217.3166,1306.3
FDP38,OUT027,0.031946638,51.6008,1821.63
FDZ19,OUT017,0.093983518,175.5712,1230.4
NCU54,OUT045,0.098822387,209.627,1887.54
FDY36,OUT046,0.009410528,73.738,1318.28
FDL16,OUT018,0.169139066,46.406000000000006,186.42
FDW31,OUT013,0.043122189000000005,197.9742,995.37
DRK49,OUT027,0.035769657,40.9138,1380.87
FDC08,OUT049,0.10361083,228.372,905.49
FDO56,OUT035,0.044974050999999994,115.5808,1874.89
NCV53,OUT017,0.018920019,238.088,6231.89
FDA35,OUT017,0.054142088,124.1072,1837.61
FDL40,OUT019,0.011072369142857143,98.241,289.62
FDJ04,OUT049,0.12464553800000001,117.2124,2133.22
FDA31,OUT018,0.11045982800000001,172.108,2250.4
FDX24,OUT045,0.013957308,94.0462,1480.74
FDQ59,OUT046,0.056386541,84.6908,503.34
FDF45,OUT017,0.012273747,60.0904,1113.22
FDH05,OUT027,0.090473389,229.7984,6024.16
NCZ54,OUT046,0.08335939099999999,161.9552,4711.2
FDW01,OUT019,0.11216169699999999,154.4682,152.47
FDX36,OUT018,0.128805815,224.0404,5851.05
NCO55,OUT027,0.090596378,106.6938,2251.07
FDL13,OUT017,0.056637129,233.83,2796.36
FDV16,OUT049,0.08305963400000001,35.7558,611.2
FDN04,OUT045,0.014115626000000001,178.5344,3390.25
NCH06,OUT018,0.076866235,247.146,492.69
FDA40,OUT013,0.099188598,88.9856,1669.83
NCS05,OUT049,0.021010687000000004,131.3942,927.46
FDM15,OUT027,0.057143515,151.8366,6196.6
FDK04,OUT017,0.052607932,56.3588,744.36
FDI58,OUT013,0.070645636,91.212,466.06
FDB33,OUT013,0.014568036000000001,158.1262,4137.28
FDJ45,OUT049,0.073524776,34.8216,207.73
NCO05,OUT046,0.046559447999999996,100.5384,2463.46
NCE31,OUT010,0.309390255,33.2216,138.49
FDQ49,OUT046,0.039247736,157.66299999999998,1095.24
FDL34,OUT046,0.040945898,143.1496,2258.39
FDV07,OUT049,0.031331581000000004,111.1228,663.14
FDX19,OUT045,0.096929994,233.8958,2103.26
FDO48,OUT046,0.026840766000000002,219.8456,4863.0
FDK40,OUT013,0.015615496000000001,262.691,6048.79
FDY19,OUT049,0.041429246,117.2466,2239.09
FDS16,OUT027,0.056839296857142854,145.276,5273.14
FDS02,OUT027,0.1388097616,196.4794,5852.38
FDM51,OUT045,0.025978802000000002,102.5674,1629.88
FDW02,OUT019,0.066006824,126.2704,250.34
FDS31,OUT019,0.03156867528571429,178.5318,180.43
DRF03,OUT018,0.045492697,40.3138,527.98
FDT55,OUT013,0.043618827,156.7946,2840.3
FDW21,OUT046,0.005963881,99.5358,1407.5
FDP07,OUT013,0.08982696,197.111,589.23
NCZ17,OUT046,0.079431643,38.6506,796.96
NCV41,OUT017,0.017135155,109.8228,1657.84
FDP60,OUT049,0.056005781,99.2016,1518.02
FDG58,OUT010,0.145253944,156.8972,467.39
FDI60,OUT049,0.03838080000000001,62.351000000000006,885.51
FDI20,OUT046,0.03856376,209.2586,3165.88
DRC13,OUT017,0.032625074,124.67299999999999,1847.6
DRA24,OUT019,0.069909188,163.2868,491.36
FDW52,OUT013,0.037491314,164.2526,1808.98
FDN38,OUT018,0.09234651,251.8408,4506.13
DRI49,OUT045,0.183879453,82.9276,1705.78
FDW26,OUT045,0.107274301,221.1772,3113.28
FDA28,OUT027,0.047570401,125.7362,3020.07
FDZ52,OUT017,0.10064058699999999,112.6886,1779.02
FDU39,OUT045,0.036111038,58.1562,1185.12
FDR25,OUT018,0.140090284,265.1884,6359.72
FDM44,OUT017,0.031225303,102.899,2167.18
FDA50,OUT027,0.086752988,98.141,1737.74
FDJ38,OUT018,0.040369315,189.753,2846.3
DRM47,OUT035,0.043777415,192.9846,6114.71
NCO05,OUT049,0.046631835999999996,98.4384,1576.61
FDU21,OUT049,0.076839735,34.9558,373.51
FDF32,OUT046,0.05003937740000001,198.5426,1384.2
FDM27,OUT019,0.277459381,156.3946,473.38
FDL33,OUT027,0.099478451,194.4452,4697.88
FDO60,OUT046,0.034369527999999996,43.7086,892.17
NCJ30,OUT013,0.07779186300000002,169.37900000000002,2376.91
NCI42,OUT013,0.01035692,208.3954,2709.14
FDU37,OUT035,0.104488444,77.896,1997.4
FDV08,OUT027,0.028456456,43.5454,755.02
NCA29,OUT035,0.027271252000000003,171.6106,2566.66
FDD16,OUT035,0.036346223999999996,72.9696,596.56
FDB35,OUT017,0.06498448700000001,92.5804,2297.01
FDS31,OUT018,0.044372392999999996,180.3318,2886.91
NCA53,OUT017,0.009934335,47.2034,340.22
NCD19,OUT017,0.013253936000000001,56.4614,828.92
FDP07,OUT035,0.089884775,195.111,3731.81
FDA44,OUT013,0.053178425,55.993,905.49
FDI14,OUT035,0.08966081599999999,140.0496,1411.5
NCE31,OUT017,0.185889129,35.4216,173.11
FDJ14,OUT019,0.037613245,78.896,399.48
FDY44,OUT018,0.024503972000000002,195.111,982.06
FDZ26,OUT035,0.143990173,239.6222,2390.22
FDG26,OUT017,0.042891097999999996,257.633,5382.99
FDN34,OUT017,0.046023105,169.2132,2536.7
DRG11,OUT018,0.08417981199999999,109.0596,1941.47
FDH20,OUT018,0.025050746000000002,97.141,1448.12
FDX09,OUT018,0.065515067,178.137,1058.62
FDS09,OUT027,0.080695806,51.3008,759.01
NCJ43,OUT017,0.027222517,174.0396,2093.28
NCR05,OUT027,0.054366282,199.6084,7142.7
DRE49,OUT013,0.021232317999999997,151.1024,2428.84
FDZ59,OUT049,0.104183308,166.15,3828.35
NCH43,OUT018,0.070856383,217.4192,431.44
FDP03,OUT049,0.061272194,125.6388,1733.74
DRC01,OUT027,0.019107027,48.4692,1034.65
FDX28,OUT027,0.08361416533333332,100.7042,3174.53
FDI19,OUT035,0.052329172,243.1512,4604.67
FDW15,OUT035,0.055103174000000005,149.7734,2820.99
NCX18,OUT019,0.015397128999999999,194.91099999999997,196.41
FDF20,OUT049,0.033271817999999995,196.5768,5715.23
FDN57,OUT027,0.053971566,141.2154,3119.94
NCM06,OUT035,0.075713578,156.4656,2471.45
NCV53,OUT018,0.01889024,238.188,3835.01
FDO20,OUT049,0.152364317,254.0382,1261.69
FDV44,OUT013,0.039811272,191.3188,2285.03
FDJ56,OUT045,0.183774965,101.77,798.96
NCB18,OUT035,0.041283361,87.0514,2125.23
FDZ20,OUT010,0.057422821,253.7356,508.67
NCR50,OUT046,0.011820087,151.634,1990.74
FDL24,OUT035,0.024891881,170.9422,3103.96
FDU38,OUT010,0.138171603,191.4504,575.25
DRB48,OUT010,0.041599644,40.9822,157.13
FDS27,OUT019,0.021812599999999998,194.71099999999998,196.41
FDR43,OUT049,0.161740582,38.419000000000004,805.62
FDI12,OUT017,0.10096683699999999,86.8856,2548.68
FDU08,OUT027,0.027183141,99.7042,3868.96
FDT56,OUT027,0.115032648,58.0246,2143.21
DRD15,OUT019,0.09944232900000001,233.1642,697.09
FDK26,OUT018,0.032308482,185.22400000000002,2423.51
DRJ13,OUT017,0.063246037,159.2578,2406.87
FDP44,OUT046,0.079713576,101.3332,1538.0
FDV40,OUT013,0.014679558,73.6038,739.04
FDN28,OUT046,0.030247903,101.399,2063.98
FDY13,OUT017,0.030297819,74.767,1454.77
NCM17,OUT046,0.07113587,42.7086,356.87
DRE48,OUT035,0.017322453999999998,196.8768,3350.31
FDA57,OUT027,0.039451625,39.548,1358.23
NCX18,OUT049,0.008078628285714285,197.111,3731.81
DRK13,OUT027,0.114609875,197.0084,3372.94
FDL57,OUT019,0.11744283800000001,257.7304,774.99
FDR27,OUT010,0.160852421,131.3942,397.48
FDB52,OUT049,0.03048292,257.2672,3068.01
FDQ10,OUT018,0.033314389,171.6422,3276.4
FDY60,OUT010,0.044139551,143.9128,143.81
FDH33,OUT027,0.118134429,44.1428,1362.23
FDG56,OUT027,0.071106549,60.5536,2143.88
FDS07,OUT013,0.099674817,112.2518,1366.22
FDZ13,OUT045,0.153806271,51.335,1198.44
FDO31,OUT013,0.028958563,78.396,1757.71
DRD49,OUT017,0.168780385,236.8564,4767.13
FDW12,OUT049,0.035627489,146.6444,870.87
FDP57,OUT018,0.052657753,103.699,1031.99
FDO21,OUT013,0.009754895999999999,223.0404,2025.36
NCY18,OUT046,0.031151632999999998,173.2054,4902.95
NCR30,OUT010,0.11882768199999999,75.0696,149.14
FDZ20,OUT017,0.034501016,255.7356,2543.36
NCK17,OUT017,0.038109194,40.948,479.38
FDX26,OUT035,0.087791917,180.6292,3101.3
FDR24,OUT035,0.062839798,90.883,1707.78
FDQ22,OUT027,0.029595637,40.9822,864.21
FDP07,OUT018,0.090267996,194.71099999999998,4910.27
FDV04,OUT049,0.150248468,155.2288,1257.03
FDL48,OUT049,0.08239432099999999,48.5034,243.02
FDE16,OUT018,0.026451027999999998,210.3954,5001.49
NCK42,OUT017,0.01319424,217.4192,4314.38
FDJ53,OUT046,0.071257912,121.3098,843.57
FDH58,OUT013,0.036908933,115.9834,2073.3
FDD46,OUT049,0.141475625,155.0998,1230.4
FDW58,OUT035,0.007551665,107.1622,1693.8
NCL07,OUT046,0.031338557999999996,41.048,639.17
FDU12,OUT045,0.075904695,263.9568,4745.82
FDO52,OUT017,0.07760107,171.0106,3079.99
FDT16,OUT027,0.048426708,258.7278,5466.88
FDG12,OUT017,0.00636189,121.1098,2651.22
FDX22,OUT045,0.023021406,208.9928,2103.93
DRG37,OUT046,0.019378432,156.4972,1090.58
FDI26,OUT017,0.035084073,176.4344,2141.21
FDK34,OUT045,0.038604817,236.3564,2145.21
FDO25,OUT010,0.21332355,208.52700000000002,419.45
FDV47,OUT017,0.054514169,84.4566,591.9
FDU13,OUT049,0.187850233,146.5418,2501.41
FDN57,OUT018,0.054455125,142.0154,850.89
DRG01,OUT027,0.044660955,74.767,2679.84
FDU57,OUT027,0.089120516,149.8708,3611.3
FDF24,OUT027,0.02524761,81.9934,3439.52
FDP39,OUT018,0.069707771,51.0324,727.05
DRJ39,OUT027,0.036150153,219.5482,5695.25
FDN02,OUT017,0.074245348,208.2638,4762.47
FDS24,OUT049,0.062321222,87.2514,265.65
FDW51,OUT010,0.158441218,213.75599999999997,852.22
NCR29,OUT035,0.054630544,57.393,735.71
FDE29,OUT045,0.143419394,61.4878,1151.17
NCX54,OUT046,0.048059871,105.8622,2223.11
FDF02,OUT018,0.103894671,101.29899999999999,1857.58
NCR53,OUT019,0.253947823,223.8404,675.12
FDV01,OUT019,0.148737487,155.1314,155.13
FDX46,OUT049,0.058207114000000004,59.1562,1185.12
DRD25,OUT035,0.078957122,111.986,1697.79
FDX57,OUT013,0.04473496716666667,95.2068,2721.79
FDA04,OUT046,0.066729996,257.2962,4920.93
FDB04,OUT019,0.1107011,88.6856,351.54
NCR41,OUT049,0.018052019,96.6094,856.88
FDE24,OUT010,0.15643727,142.0812,284.96
NCM41,OUT045,0.035728302,95.212,838.91
DRG13,OUT035,0.03717912,162.5526,5920.29
FDV34,OUT010,0.019123874,73.0038,147.81
FDK24,OUT019,0.177354373,46.6744,135.82
FDX46,OUT046,0.058116758,57.5562,651.82
NCB31,OUT045,0.118915034,264.791,2103.93
FDR55,OUT013,0.131973625,187.9872,2458.13
FDY28,OUT045,0.12070057233333333,211.8218,6411.65
FDM16,OUT046,0.033555399,74.7354,1655.18
FDJ33,OUT018,0.088681966,121.973,2956.15
FDF33,OUT018,0.021623213999999998,107.6596,1833.61
DRH36,OUT035,0.033373747999999995,74.0696,894.84
NCS53,OUT049,0.08991776900000001,160.3604,2852.29
NCN53,OUT019,0.053148497,36.3874,105.86
FDC38,OUT035,0.122470805,131.7942,1987.41
FDD36,OUT010,0.035607579,119.9124,118.51
FDF22,OUT035,0.056819935999999995,212.6218,2137.22
FDB16,OUT046,0.044925784,86.0198,1569.96
FDR26,OUT010,0.07169998400000001,177.6028,531.31
FDO52,OUT045,0.077321087,169.3106,2224.44
FDF16,OUT019,0.150806666,149.0076,295.62
FDR52,OUT010,0.127283051,191.7846,382.17
FDW38,OUT027,0.138008431,54.8298,1348.24
FDK03,OUT049,0.074035365,256.1356,4578.04
FDQ33,OUT017,0.09172306599999999,148.8708,3761.77
DRF23,OUT045,0.122901056,174.4396,2616.59
FDI15,OUT049,0.135592588,263.7884,3709.84
NCL41,OUT019,0.073077197,34.3216,34.62
FDW40,OUT010,0.175991929,140.7812,142.48
FDZ12,OUT010,0.17236542800000001,144.847,572.59
FDK60,OUT018,0.094246644,98.9068,1749.72
FDX25,OUT035,0.10203648,180.9292,2736.44
NCM30,OUT027,0.066969525,39.2796,701.75
FDK14,OUT013,0.041071581,82.5934,1310.29
NCP18,OUT045,0.028656248,149.3708,1203.77
FDH26,OUT035,0.034693175,140.1496,1552.65
DRK23,OUT027,0.071628097,251.90400000000002,4301.07
FDB60,OUT035,0.028516696,194.6136,3110.62
NCN17,OUT046,0.054939029,101.4358,1608.57
FDE10,OUT045,0.090130537,131.4626,1705.11
FDR58,OUT018,0.035919021142857145,92.9462,1018.01
FDA33,OUT035,0.033893487,147.0076,3103.96
FDN24,OUT017,0.11390811699999999,53.3956,982.72
DRI13,OUT046,0.020326962,216.7508,1736.41
FDX21,OUT049,0.08509812,108.2912,2293.02
FDQ40,OUT013,0.035997543,176.9712,3691.2
FDX23,OUT035,0.029686148,96.4436,378.17
FDD17,OUT046,0.032626952,235.9906,6893.03
DRH03,OUT035,0.035057688,91.61200000000001,279.64
FDG60,OUT046,0.060699725,233.3616,6093.4
FDB32,OUT019,0.041063069,93.5778,187.76
DRE12,OUT035,0.070767174,111.986,792.3
FDR12,OUT045,0.031598706000000004,172.9764,2233.09
DRH11,OUT013,0.075495088,55.3614,497.35
FDY28,OUT018,0.15277077,214.4218,4274.44
FDR26,OUT017,0.04307908,177.8028,1239.72
FDL27,OUT045,0.010652508,65.6826,774.99
FDJ15,OUT035,0.023318067999999997,182.4608,7534.19
FDU49,OUT018,0.030819397000000002,86.054,2336.96
DRF51,OUT046,0.165838224,36.6506,607.21
FDN12,OUT010,0.13575135,111.5544,223.71
DRK23,OUT013,0.07191675,254.804,7843.12
FDL10,OUT018,0.039653081,99.5042,1686.47
FDX07,OUT018,0.015273673333333335,184.595,3845.0
FDO37,OUT013,0.021358889,232.3326,2541.36
NCA41,OUT045,0.032652796,190.8162,2886.24
NCQ06,OUT017,0.0420611,254.1014,3315.02
FDJ48,OUT045,0.053803242285714294,245.2118,5681.27
DRD24,OUT027,0.030645957999999997,141.7154,2694.49
FDW10,OUT010,0.118297605,175.037,529.31
FDU51,OUT045,0.09670940800000001,175.8028,3896.26
NCC31,OUT049,0.019901356000000002,157.5972,3427.54
FDY02,OUT027,0.087221497,263.991,9467.68
FDU34,OUT035,0.07518071,126.2046,1618.56
FDX21,OUT010,0.14221570000000003,108.7912,109.19
NCH29,OUT045,0.034543718,99.7726,978.73
DRL35,OUT049,0.030751366000000002,42.577,952.09
DRN37,OUT017,0.096842096,166.1158,501.35
NCN53,OUT010,0.050808821,33.6874,70.57
FDL45,OUT010,0.063081713,125.7704,250.34
FDA37,OUT018,0.055451725,122.6046,2365.59
FDK20,OUT027,0.040328333499999994,120.5072,2695.16
FDA49,OUT010,0.108665723,86.4198,87.22
FDG59,OUT045,0.043322254000000004,39.6164,1004.03
